Codigo,Nombre_base,CodigoEstado_base,CodigoProveedorConsultado,FechaConsulta,Nombre_detalle,CodigoEstado_detalle,Estado,CodigoLicitacion,Descripcion,CodigoTipo,Tipo,TipoMoneda,CodigoEstadoProveedor,EstadoProveedor,TieneItems,PromedioCalificacion,CantidadEvaluacion,Descuentos,Cargos,TotalNeto,PorcentajeIva,Impuestos,Total,Financiamiento,Pais,TipoDespacho,FormaPago,Fechas.FechaCreacion,Fechas.FechaEnvio,Fechas.FechaAceptacion,Fechas.FechaCancelacion,Fechas.FechaUltimaModificacion,Comprador.CodigoOrganismo,Comprador.NombreOrganismo,Comprador.RutUnidad,Comprador.CodigoUnidad,Comprador.NombreUnidad,Comprador.Actividad,Comprador.DireccionUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.Pais,Comprador.NombreContacto,Comprador.CargoContacto,Comprador.FonoContacto,Comprador.MailContacto,Proveedor.Codigo,Proveedor.Nombre,Proveedor.Actividad,Proveedor.CodigoSucursal,Proveedor.NombreSucursal,Proveedor.RutSucursal,Proveedor.Direccion,Proveedor.Comuna,Proveedor.Region,Proveedor.Pais,Proveedor.NombreContacto,Proveedor.CargoContacto,Proveedor.FonoContacto,Proveedor.MailContacto,Items.Cantidad,Items.Listado,CategoriaProducto,FechaProcesamiento,Tipo_base,Estado_base,CodigoOrganismoPublico_base,NombreOrganismoPublico_base,FechaCreacion,FechaCierre,Tipo_detalle,Estado_detalle,NombreProductoGenerico,EspecificacionComprador,EspecificacionProveedor,CodigoOrganismoPublico_detalle,NombreOrganismoPublico_detalle,Monto,CodigoOrganismoPublico,NombreOrganismoPublico
1289649-19-CM26,Orden de Compra: 1289649-19-CM26,6,27693,2026-04-14,Orden de Compra: 1289649-19-CM26,6,Aceptada,,Orden de Compra codigo: 1289649-19-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,1363436.0,0.0,11361964.0,0.0,0.0,9998528.0,,CL,12,2,2026-04-13T15:22:25.1,2026-04-13T15:27:50.773,2026-04-14T10:38:52.517,,2026-04-13T15:27:00,7011,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,60.905.000-4,1289649,DIRECCIÓN REGIONAL DE COQUIMBO,PATRIMONIO CULTURAL,"Arturo  Prat 260, La Serena",La Serena,Región de Coquimbo ,CL,Teresa de Jesus Gonzalez Carvajal,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 11361964.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 11361964.0}]",VESTUARIO_Y_CALZADO,2026-04-14T15:27:57.543427,,,,,,,,,,,,,,,,
1335445-12-CM26,UNIFORMES PARA EL PERSONAL DE VIGILANCIA SERPAT BIOBIO 1335445-12-CM26,12,27693,2026-04-14,UNIFORMES PARA EL PERSONAL DE VIGILANCIA SERPAT BIOBIO 1335445-12-CM26,12,Recepción Conforme,,"UNIFORMES PARA EL PERSONAL DE VIGILANCIA SERPAT BIOBIO, PPTO DR BIOBIO AÑO 2026.
P01, F5, ITEMS:
2202002 VESTUARIO, 2202003 CALZADO.",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,281346.0,0.0,2344554.0,0.0,0.0,2063208.0,84,CL,12,2,2026-04-06T08:14:23.137,2026-04-06T10:38:33.307,2026-04-06T13:24:50.513,,2026-04-06T08:17:00,7011,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,60.905.000-4,1335445,DIRECCION REGIONAL DEL BIO-BIO,PATRIMONIO CULTURAL, San Martín 1046 Concepción,Concepción,Región del Biobío ,CL,Rossana Alvarez Zambrano,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 2344554.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 2344554.0}]",VESTUARIO_Y_CALZADO,2026-04-14T19:31:38.291117,,,,,,,,,,,,,,,,
1968-819-CM26,"ADQUISICION DE TARJETA GIF CARD PARA SUPERMERCADO (ALIMENTOS Y BEBIDAS) PARA EL CENTRO DE APOYO PARA LA INTEGRACION SOCIAL TEMUCO (CAIS) DE GENDARMERIA DE CHILE, REGION DE LA ARAUCANIA, Orden de Compra: 1968-819-CM26",6,27693,2026-04-14,"ADQUISICION DE TARJETA GIF CARD PARA SUPERMERCADO (ALIMENTOS Y BEBIDAS) PARA EL CENTRO DE APOYO PARA LA INTEGRACION SOCIAL TEMUCO (CAIS) DE GENDARMERIA DE CHILE, REGION DE LA ARAUCANIA, Orden de Compra: 1968-819-CM26",6,Aceptada,,Orden de Compra codigo: 1968-819-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,172399.0,0.0,2972399.0,0.0,0.0,2800000.0,1906,CL,12,2,2026-04-13T15:48:14.307,2026-04-13T17:45:10.517,2026-04-14T10:19:16.24,,2026-04-13T16:49:00,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,61.004.087-K,2963,Región de La Araucanía,Gubernamental,FACTURAR A DIRECCIÓN REGIONAL DE GENDARMERÍA DE CHILE REGIÓN DE LA ARAUCANIA. RUT: 61.004.087-K. GIRO: SERVICIO PUBLICO DIRECCIÓN: DIEGO PORTALES Nº 787 TE,Victoria,Región de la Araucanía ,CL,Juan Alejandro Valdebenito Villarroel,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'SUPERMERCADO -  ', 'EspecificacionComprador': '(1964921) SUPERMERCADO -  ', 'EspecificacionProveedor': '(1964921) SUPERMERCADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,8%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 2972399.0021231, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 2972399.0021231}]",SUPERMERCADO,2026-04-14T14:36:35.419223,,,,,,,,,,,,,,,,
2028-9-CM26,Vestuario y/o calzado para funcionarios del Depto. Provincial Educación Llanquihue,12,27693,2026-04-14,Vestuario y/o calzado para funcionarios del Depto. Provincial Educación Llanquihue,12,Recepción Conforme,,Orden de Compra codigo: 2028-9-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,144000.0,0.0,1200000.0,0.0,0.0,1056000.0,35,CL,12,2,2026-03-23T15:38:13.123,2026-03-24T08:48:02.343,2026-03-24T16:01:03.407,,2026-04-14T11:53:00,6958,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,60.902.039-3,3023,Depto. Provincial Educación Llanquihue,,Rancagua 203,Puerto Montt,Región de los Lagos ,CL,Paulo Andrés Arce Soto,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1200000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 1200000.0}]",VESTUARIO_Y_CALZADO,2026-04-14T16:26:54.748623,,,,,,,,,,,,,,,,
2859-126-CM26,Orden de Compra: 2859-126-CM26,12,27693,2026-04-14,Orden de Compra: 2859-126-CM26,12,Recepción Conforme,,"Orden de Compra código: 2859-126-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA.
tarjeta gifcard para vestuario y calzado.
OC interna N°202600249
 Se adjunta carta sobre datos que se exigirán para facturación a partir del 01-01-2024.
",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,170455.0,0.0,1420455.0,0.0,0.0,1250000.0,12618,CL,12,2,2026-03-26T12:31:03.713,2026-03-26T16:04:50.01,2026-03-30T12:30:09.907,,2026-03-30T12:17:00,103916,UNIVERSIDAD DE ATACAMA,71.236.700-8,3845,SECCIÓN ABASTECIMIENTO,UNIVERSIDADES,COPAYAPU Nº 485 COPIAPÓ,Copiapó,Región de Atacama ,CL,LUIS ALFREDO BRAVO VALDES,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1420455.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 1420455.0}]",VESTUARIO_Y_CALZADO,2026-04-14T12:22:47.792609,,,,,,,,,,,,,,,,
5615-208-AG26,"RECARGA DE TARJETAS DE ALIMENTACION PARA USUARIOS DEL PROGRAMA PRODESAL EN ACTIVIDAD GIRA TECNICA FIESTA DE LA CASTAÑA 2026, SEGUN REQ ADM N°90",6,27693,2026-04-14,"RECARGA DE TARJETAS DE ALIMENTACION PARA USUARIOS DEL PROGRAMA PRODESAL EN ACTIVIDAD GIRA TECNICA FIESTA DE LA CASTAÑA 2026, SEGUN REQ ADM N°90",4,Enviada a proveedor,,"RECARGA DE TARJETAS DE ALIMENTACION PARA USUARIOS DEL PROGRAMA PRODESAL EN ACTIVIDAD GIRA TECNICA FIESTA DE LA CASTAÑA 2026, SEGUN REQ ADM N°90 DE FECHA 01/04/26
Orden de Compra codigo: 5615-208-AG26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA
Orden de Compra generada por invitación a compra ágil: 5615-229-COT26",13,AG,CLP,1,Nueva orden de compra,1,4.767676767676767,99,0.0,0.0,1680660.0,19.0,319325.0,1999985.0,2201001,Other,7,2,2026-04-14T13:04:47.56,2026-04-14T13:07:28.507,,,2026-04-14T13:06:00,123784,Ilustre Municipalidad de El Carmen,69.141.700-K,6528,Ilustre Municipalidad de El Carmen,,,El Carmen,Región del Ñuble,Other,Jennifer Quilodran Vejar,Administrativo Unidad de Compras,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,Las Condes,Región Metropolitana de Santiago,Other,YASMIN GUERRA,ADMINISTRATIVA MERCADO PUBLICO,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 90101500, 'Categoria': 'Servicios de Viajes, alimentación, alojamiento y entretenimiento / Restaurantes y catering / Establecimientos de comidas y bebidas', 'CodigoProducto': 90101503, 'Producto': 'Establecimientos de comida rápida', 'EspecificacionComprador': 'RECARGA DE TARJETA DE ALIMENTACION PARA USUARIOS DEL PROGRAMA PRODESAL LOS DIAS 22,23 Y 24 DE ABRIL EN LA CIUDAD DE SANTIAGO.', 'EspecificacionProveedor': None, 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1680660.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 0.0}]",ALIMENTACION,2026-04-14T17:27:10.284674,,,,,,,,,,,,,,,,
619133-2046-CM26,(MAFSCH) RECARGA TARJETA DE ALIMENTACION ABRIL 2026 : 619133-2046-CM26,4,27693,2026-04-14,(MAFSCH) RECARGA TARJETA DE ALIMENTACION ABRIL 2026 : 619133-2046-CM26,4,Enviada a proveedor,,Orden de Compra codigo: 619133-2046-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,1145475.0,0.0,22909495.0,19.0,4135164.0,25899184.0,,CL,12,2,2026-04-14T15:46:20.13,2026-04-14T16:10:54.12,,,2026-04-14T15:49:00,1216718,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,61.602.038-2,619133,Hospital San Camilo de San Felipe,Servicio de Salud,AVENIDA MIRAFLORES 2085,San Felipe,Región de Valparaíso ,CL,MARIA ALEJANDRA FERNANDEZ  SCHILLING,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 22909495.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 22909495.0}]",ALIMENTACION,2026-04-14T20:21:31.110828,,,,,,,,,,,,,,,,
784642-11-CM26,ALIMENTACION FISCAL 1ER TRIMESTRE 365 DIAS ORFEON NACIONAL E.3,12,27693,2026-04-14,ALIMENTACION FISCAL 1ER TRIMESTRE 365 DIAS ORFEON NACIONAL E.3,12,Recepción Conforme,,Orden de Compra codigo: 784642-11-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,36525.0,0.0,730500.0,19.0,131855.0,825830.0,22.01.001.004,CL,12,2,2026-04-01T15:39:36.387,2026-04-01T17:50:17.627,2026-04-02T17:52:39.697,,2026-04-01T17:17:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,61.979.960-7,784642,Centro Nacional  Perfeccionamiento y Capacitación,,Irarrazabal N°4250,Ñuñoa,Región Metropolitana de Santiago,CL,Maria Jose Lopez Ramirez,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 730500.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 730500.0}]",ALIMENTACION,2026-04-14T14:36:35.419223,,,,,,,,,,,,,,,,
1057387-175-CM26,Carga Tarjetas alimentacion funcionarios Marzo 2026,12,27693,2026-04-14,Carga Tarjetas alimentacion funcionarios Marzo 2026,12,Recepción Conforme,,"Orden de Compra código: 1057387-175-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA.
Carga Tarjetas alimentación funcionarios Marzo 2026 según Memorándum N° 28 de fecha 07.04.2026 Unidad de Personal.",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,1190101.0,0.0,23802017.0,19.0,4296264.0,26908180.0,,CL,12,2,2026-04-08T11:44:39.937,2026-04-08T11:58:35.533,2026-04-08T17:17:29.343,,2026-04-08T11:55:00,7462,SERVICIO SALUD ARAUCANIA HOSPITAL DE COLLIPULLI,61.602.223-7,1057387,SERVICIO SALUD ARAUCANIA HOSPITAL DE COLLIPULLI,Servicio Público,Manuel Rodriguez 1671,Santiago,Región Metropolitana de Santiago,CL,Nataly  San Martin Lagos,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 23802017.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 23802017.0}]",ALIMENTACION,2026-04-14T14:36:35.419223,,,,,,,,,,,,,,,,
1057532-489-SE26,CC-RUA/Beneficio de Alimentación/Marzo 2026,12,27693,2026-04-14,CC-RUA/Beneficio de Alimentación/Marzo 2026,12,Recepción Conforme,,"F3-103-RUA
GC 73778//Beneficio Alimentación para funcionarios.

NOTA: NO SE PODRÁ EMITIR FACTURA SIN PREVIA RECEPCIÓN CONFORME DE O/C LAS FACTURAS DEBEN INDICAR Nº O/C ASOCIADA Ley 20.727 del Enero 2014.  Enviar los documentos mercantiles en archivo xlms y pdf al correo dipresrecepcion@custodium.com           ",8,SE,CLP,7,Recepción Conforme,1,4.767676767676767,99,1756372.0,0.0,35127447.0,19.0,6340504.0,39711579.0,,CL,22,2,2026-03-31T07:31:42.85,2026-03-31T07:53:29.657,2026-03-31T12:16:19.293,,2026-03-31T07:48:00,7296,SERVICIO DE SALUD OSORNO,61.607.600-0,1057532,Bienes y Servicios,Servicio Público,"Av. Juan Mackenna N°825, Edificio Plaza Sur",Osorno,Región de los Lagos ,CL,Rubén Uribe,Administrativo,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETA,27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",Las Condes,Región Metropolitana de Santiago,CL,YASMIN GUERRA,ADMINISTRATIVA MERCADO PUBLICO,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 93151500, 'Categoria': 'Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Administración y finanzas públicas / Administración pública', 'CodigoProducto': 93151507, 'Producto': 'Procedimientos o servicios administrativos', 'EspecificacionComprador': 'Carga de 539 tarjetas de alimentación correspondiente al mes de Marzo 2026', 'EspecificacionProveedor': 'Carga de tarjetas de alimentación para funcionarios // Intención de Compra N°73778 // Res. Exenta N°1565/31.01.2025 Aprueba Acuerdo Complementario // Consumo Mes de Marzo 2026', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 35127447.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 35127447.0}]",ALIMENTACION,2026-04-14T16:26:54.748623,,,,,,,,,,,,,,,,
1079639-275-CM26,RANCHO ADMINISTRATIVO ABRIL,6,27693,2026-04-14,RANCHO ADMINISTRATIVO ABRIL,4,Enviada a proveedor,,Orden de Compra codigo: 1079639-275-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,1048235.0,0.0,20964706.0,19.0,3784129.0,23700600.0,,CL,12,2,2026-04-14T10:16:42.02,2026-04-14T10:18:31.277,,,2026-04-14T10:18:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,61.979.300-5,1079639,SECCIÓN COMPRAS ZONA DE CARABINEROS LOS LAGOS,COMPRAS X ZONA LOS LAGOS,"MIRAMAR N° 1500, X REGIÓN ,CIUDAD PUERTO MONTT",Puerto Montt,Región de los Lagos ,CL,Pablo Jara Chacur,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 20964706.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 20964706.0}]",ALIMENTACION,2026-04-14T14:36:35.419223,,,,,,,,,,,,,,,,
